instance,config,score,dist,time
cemb_300_250,tabu-int,20,107.83,0.00
cemb_300_250,tabu-int,30,107.94,0.08
cemb_300_250,tabu-int,55,108.32,0.11
cemb_300_250,tabu-int,85,110.68,0.14
cemb_300_250,tabu-int,115,113.90,0.16
cemb_300_250,tabu-int,155,123.52,0.19
cemb_300_250,tabu-int,205,132.34,0.22
cemb_300_250,tabu-int,240,134.11,0.25
cemb_300_250,tabu-int,255,134.26,0.28
cemb_300_250,tabu-int,305,142.68,0.31
cemb_300_250,tabu-int,345,146.25,0.34
cemb_300_250,tabu-int,380,151.78,0.37
cemb_300_250,tabu-int,415,164.11,0.41
cemb_300_250,tabu-int,430,164.86,0.44
cemb_300_250,tabu-int,460,169.88,0.48
cemb_300_250,tabu-int,500,184.20,0.51
cemb_300_250,tabu-int,550,190.70,0.55
cemb_300_250,tabu-int,555,191.26,0.59
cemb_300_250,tabu-int,590,199.10,0.62
cemb_300_250,tabu-int,630,210.05,0.66
cemb_300_250,tabu-int,645,214.36,0.70
cemb_300_250,tabu-int,650,215.01,0.75
cemb_300_250,tabu-int,695,232.54,0.79
cemb_300_250,tabu-int,730,246.51,0.83
cemb_300_250,tabu-int,730,243.34,1.54
cemb_300_250,tabu-int,740,247.92,1.58
cemb_300_250,tabu-int,740,247.82,1.63
cemb_300_250,tabu-int,745,248.64,1.67
cemb_300_250,tabu-int,755,246.13,1.72
cemb_300_250,tabu-int,755,246.02,1.77
cemb_300_250,tabu-int,805,248.23,1.81
cemb_300_250,tabu-int,810,245.21,1.88
cemb_300_250,tabu-int,820,249.78,1.92
